datetime,current_a,voltage_v,power_kw,anomaly,anomaly_type
2024-01-01 00:33:00+00:00,9.194115982983053,218.46946921294884,2.008633638684597,0,
2024-01-01 00:34:00+00:00,9.629326135010064,221.84472385145583,2.136215197296914,0,
2024-01-01 00:35:00+00:00,9.789514451446403,218.1203733505233,2.1352925470698323,0,
2024-01-01 00:36:00+00:00,9.422934862973388,217.34836684574233,2.048059503361075,0,
2024-01-01 00:37:00+00:00,9.211374307639097,219.35740767970938,2.0205831892911905,0,
2024-01-01 00:38:00+00:00,9.222384782805813,218.2357192006275,2.0126537758205494,0,
2024-01-01 00:39:00+00:00,9.671220559420735,223.73077101548913,2.163749632420051,0,
2024-01-01 00:40:00+00:00,9.705338161155991,221.5507176128443,2.1502246342794322,0,
2024-01-01 00:41:00+00:00,9.65163292049623,218.84803012219174,2.1122408521130964,0,
2024-01-01 00:42:00+00:00,9.295363933783076,217.99726639851724,2.0263639277440784,0,
2024-01-01 00:43:00+00:00,9.571000856818593,220.67732898383642,2.112102904784737,0,
2024-01-01 00:44:00+00:00,9.542699156684233,222.37508881000042,2.1220585724547725,0,
2024-01-01 00:45:00+00:00,9.579646219212176,220.5818191145132,2.11309578950729,0,
2024-01-01 00:46:00+00:00,9.781819704074424,218.0979426153774,2.1333947524931918,0,
2024-01-01 00:47:00+00:00,9.593826302045185,217.12659409696997,2.0830748293209993,0,
2024-01-01 00:48:00+00:00,9.736783341209758,219.24382006032084,2.134729574826522,0,
2024-01-01 00:49:00+00:00,9.559749628034863,220.6317112886697,2.1091839199245555,0,
2024-01-01 00:50:00+00:00,9.632583293538248,219.05903062698607,2.1101043587161894,0,
2024-01-01 00:51:00+00:00,9.741610372034566,222.01542565751706,2.1627877733369374,0,
2024-01-01 00:52:00+00:00,9.121458384000299,221.05434563254525,2.01633801428968,0,
2024-01-01 00:53:00+00:00,9.469089717708247,220.4746989415992,2.0876947047627183,0,
2024-01-01 00:54:00+00:00,9.430269897582061,221.0148965424949,2.084230125781903,0,
2024-01-01 00:55:00+00:00,9.386113540809067,217.22170319771945,2.038867569741723,0,
2024-01-01 00:56:00+00:00,9.501633942996476,219.0035397831449,2.080891467239909,0,
2024-01-01 00:57:00+00:00,10.039063187951559,217.91950567238135,2.1877076873322046,0,
2024-01-01 00:58:00+00:00,9.337240020640794,220.76877448120328,2.0613710363937128,0,
2024-01-01 00:59:00+00:00,9.893885738413964,217.94997872975927,2.1563721862419922,0,
2024-01-01 01:00:00+00:00,9.104958424483003,220.16387462358702,2.0045829250208484,0,
2024-01-01 01:01:00+00:00,9.515775149424465,219.67097699774587,2.0903396239649434,0,
2024-01-01 01:02:00+00:00,9.671491990158392,221.1999841260627,2.139333874698379,0,
2024-01-01 01:03:00+00:00,9.804962223184603,217.60665905383698,2.1336250715362834,0,
2024-01-01 01:04:00+00:00,9.848896922953562,220.9035224266183,2.175656022297124,0,
2024-01-01 01:05:00+00:00,9.879970448006711,217.86104632960826,2.1524606995083504,0,
2024-01-01 01:06:00+00:00,9.54378991845676,218.07136014024417,2.081227248410616,0,
2024-01-01 01:07:00+00:00,9.516146830290328,219.7148077043899,2.090838370903979,0,
2024-01-01 01:08:00+00:00,9.918693756679097,222.3886598463923,2.205805011974643,0,
2024-01-01 01:09:00+00:00,9.610361946243986,218.3167967791635,2.0981034359923543,0,
2024-01-01 01:10:00+00:00,9.291503156209446,216.44438667672617,2.0110937019506188,0,
2024-01-01 01:11:00+00:00,9.340682187471435,218.10945111503372,2.0372910649493674,0,
2024-01-01 01:12:00+00:00,9.411295384119054,219.22967614206615,2.063235239137742,0,
2024-01-01 01:13:00+00:00,9.842745361957611,223.73809172438592,2.202197064613446,0,
2024-01-01 01:14:00+00:00,9.742794209713079,220.77666174862898,2.1509815817243254,0,
2024-01-01 01:15:00+00:00,9.913684657309606,218.49349764507932,2.166075635325935,0,
2024-01-01 01:16:00+00:00,9.584838962116681,219.71745915554743,2.1059564631713714,0,
2024-01-01 01:17:00+00:00,9.767055441650422,223.14193700476028,2.17943967008276,0,
2024-01-01 01:18:00+00:00,9.913652434826265,219.5192479930535,2.176237527357565,0,
2024-01-01 01:19:00+00:00,9.639656071612858,219.5432494425051,2.1163214174700604,0,
2024-01-01 01:20:00+00:00,9.87598018682712,219.18912438238215,2.164707449568391,0,
2024-01-01 01:21:00+00:00,9.546860210932177,221.3921319140154,2.1135997351833615,0,
2024-01-01 01:22:00+00:00,9.643014943129508,218.94920329301104,2.111330439140806,0,
2024-01-01 01:23:00+00:00,9.64390548936504,221.74457320250409,2.138483706744537,0,
2024-01-01 01:24:00+00:00,9.406173311407613,222.12554148554116,2.0893513401032617,0,
2024-01-01 01:25:00+00:00,9.91751781430198,221.22697973871007,2.1940225125628805,0,
2024-01-01 01:26:00+00:00,9.637108680830629,219.5515862446568,2.1158424976885164,0,
2024-01-01 01:27:00+00:00,9.788183309532789,217.2030625705745,2.1260233918327036,0,
2024-01-01 01:28:00+00:00,9.935167071136465,219.55205181845596,2.1812863156271707,0,
2024-01-01 01:29:00+00:00,9.931412664655616,218.6628547138765,2.171631044595144,0,
2024-01-01 01:30:00+00:00,10.003581252032713,218.44196119778334,2.185201907695403,0,
2024-01-01 01:31:00+00:00,9.78093458085195,219.52126392758447,2.1471231215816386,0,
2024-01-01 01:32:00+00:00,9.690007269059949,220.95847103204716,2.1410891904609093,0,
2024-01-01 01:33:00+00:00,9.799599795687342,218.75437957334142,2.143705373372628,0,
2024-01-01 01:34:00+00:00,9.323835315067708,217.25037536212622,2.0256067220131078,0,
2024-01-01 01:35:00+00:00,9.402424110005738,218.08250692156014,2.0505042210497706,0,
2024-01-01 01:36:00+00:00,9.44627192483799,223.380691404025,2.1101147537607403,0,
2024-01-01 01:37:00+00:00,9.550433397543275,221.0974805088032,2.1115767619639474,0,
2024-01-01 01:38:00+00:00,9.976066961703593,218.08453179328797,2.175625892481617,0,
2024-01-01 01:39:00+00:00,9.591019765623233,222.57800856227254,2.1347500795138132,0,
2024-01-01 01:40:00+00:00,9.755744975327897,219.52008122298056,2.1415819293746643,0,
2024-01-01 01:41:00+00:00,10.265493891013934,224.55605168005027,2.3051787767117653,0,
2024-01-01 01:42:00+00:00,9.775379201379195,220.5241044172687,2.1557067437233424,0,
2024-01-01 01:43:00+00:00,10.110047315175278,221.13103790175256,2.2356452560405358,0,
2024-01-01 01:44:00+00:00,9.61524278351115,221.67457688107496,2.1314548756436436,0,
2024-01-01 01:45:00+00:00,9.840233383984875,222.97195507533422,2.19409607602468,0,
2024-01-01 01:46:00+00:00,9.623395649653785,219.12198795821743,2.1086975856605985,0,
2024-01-01 01:47:00+00:00,9.813230939076725,222.79910537551487,2.186379074069618,0,
2024-01-01 01:48:00+00:00,10.173572809719081,218.752414884936,2.2254936201337725,0,
2024-01-01 01:49:00+00:00,9.409824589041298,219.27710825411512,2.0633591250634433,0,
2024-01-01 01:50:00+00:00,10.064888927420204,220.01784180697916,2.214455139837955,0,
2024-01-01 01:51:00+00:00,10.012424334203757,221.8408609064819,2.22116483406077,0,
2024-01-01 01:52:00+00:00,9.769401116675215,219.33957563722197,2.142816295161344,0,
2024-01-01 01:53:00+00:00,9.520371757616068,223.30144270529618,2.1259127485664244,0,
2024-01-01 01:54:00+00:00,9.982371467392905,222.65290090383323,2.222603965114685,0,
2024-01-01 01:55:00+00:00,9.808428724027884,220.0791934785364,2.158631082875767,0,
2024-01-01 01:56:00+00:00,10.043623672263722,218.06789449055626,2.1901918672660585,0,
2024-01-01 01:57:00+00:00,9.986921004982733,222.00223719366608,2.2171188057825826,0,
2024-01-01 01:58:00+00:00,10.467443791461571,215.80874134437622,2.258965869728327,0,
2024-01-01 01:59:00+00:00,9.92164833874504,221.4825884143297,2.197472355401986,0,
2024-01-01 02:00:00+00:00,9.69295075221344,218.35236057013466,2.116478677635867,0,
2024-01-01 02:01:00+00:00,10.060327663499947,222.5125275041301,2.2385489359250927,0,
2024-01-01 02:02:00+00:00,10.079088881126232,217.22837232942481,2.1894640722106553,0,
2024-01-01 02:03:00+00:00,10.42739091124643,218.67561106350104,2.28021607931481,0,
2024-01-01 02:04:00+00:00,10.276712564917062,220.87628825736888,2.2698821268267455,0,
2024-01-01 02:05:00+00:00,10.139784780997827,221.20322423845158,2.242953086640701,0,
2024-01-01 02:06:00+00:00,10.478258252287125,218.74780191073935,2.2920959605408737,0,
2024-01-01 02:07:00+00:00,9.689181969770539,219.33575009679177,2.1251839951639315,0,
2024-01-01 02:08:00+00:00,9.860428436790823,221.9052725228555,2.188081059458182,0,
2024-01-01 02:09:00+00:00,9.780923564074268,222.01359124807988,2.171497966183097,0,
2024-01-01 02:10:00+00:00,9.948495224696822,219.2964774354722,2.1816699585596298,0,
2024-01-01 02:11:00+00:00,9.658973439734103,218.78573628284,2.1132456157486215,0,
2024-01-01 02:12:00+00:00,10.269064915562458,217.26196095086425,2.231077180686821,0,
2024-01-01 02:13:00+00:00,10.018392329023474,220.5072732362219,2.2091283746836483,0,
2024-01-01 02:14:00+00:00,9.650355845522244,221.62525807160733,2.1387626047467116,0,
2024-01-01 02:15:00+00:00,9.793461624292574,220.30271234238904,2.157526159052753,0,
2024-01-01 02:16:00+00:00,10.198726066720946,218.15000748829243,2.2248521678262176,0,
2024-01-01 02:17:00+00:00,10.362645325733164,223.57303975115585,2.31680811533727,0,
2024-01-01 02:18:00+00:00,10.716760874809914,215.79319246949254,2.3126040421073832,0,
2024-01-01 02:19:00+00:00,10.998433338124086,221.75645288925,2.4389735644012704,0,
2024-01-01 02:20:00+00:00,10.255129088443084,220.43342371946565,2.260573215650592,0,
2024-01-01 02:21:00+00:00,9.84047508175919,220.9373575948935,2.1741285620422692,0,
2024-01-01 02:22:00+00:00,9.504251422094045,218.42634087884116,2.0759788609205247,0,
2024-01-01 02:23:00+00:00,10.23070599287943,219.6951674415651,2.2476366661510703,0,
2024-01-01 02:24:00+00:00,9.913035862862593,220.58670107923274,2.1866838786689846,0,
2024-01-01 02:25:00+00:00,10.038834970213431,219.82836068094883,2.2068206346486003,0,
2024-01-01 02:26:00+00:00,9.98633531502694,216.41247450685157,2.161167536780139,0,
2024-01-01 02:27:00+00:00,10.134247475115822,223.4250023402102,2.2642442658440216,0,
2024-01-01 02:28:00+00:00,10.502797306563098,221.30039507970264,2.32427319338445,0,
2024-01-01 02:29:00+00:00,10.236634344028825,220.06918584767055,2.2527677859107267,0,
2024-01-01 02:30:00+00:00,10.148443829547515,220.19818125082858,2.234668873792557,0,
2024-01-01 02:31:00+00:00,9.891850562305624,223.36747605536365,2.209517693619037,0,
2024-01-01 02:32:00+00:00,9.706652043124,218.5145424746325,2.1210446301636976,0,
2024-01-01 02:33:00+00:00,10.06967255336352,218.06353462130767,2.195828389465617,0,
2024-01-01 02:34:00+00:00,10.205935851863059,221.70015405076663,2.2626575505902826,0,
2024-01-01 02:35:00+00:00,10.758952904007659,220.92538042760103,2.3769257633205347,0,
2024-01-01 02:36:00+00:00,10.27415715135754,217.98022978167836,2.2395631366659905,0,
2024-01-01 02:37:00+00:00,10.536394995742379,222.17736549263975,2.340948481943875,0,
2024-01-01 02:38:00+00:00,10.098280223339223,220.58991584615575,2.227578784657298,0,
2024-01-01 02:39:00+00:00,9.89907887682272,218.20408410604063,2.160019439810555,0,
2024-01-01 02:40:00+00:00,9.971517355770391,220.9806477541721,2.2035123643701104,0,
2024-01-01 02:41:00+00:00,10.049972147110344,220.68138653476842,2.217841788060114,0,
2024-01-01 02:42:00+00:00,10.912565603094485,219.8239105801919,2.39884284533512,0,
2024-01-01 02:43:00+00:00,10.034090461905278,220.76862161390042,2.2152123204240133,0,
2024-01-01 02:44:00+00:00,10.538532005103264,221.2523812700545,2.331675301219779,0,
2024-01-01 02:45:00+00:00,10.022582795484617,221.8283835183577,2.223293340201255,0,
2024-01-01 02:46:00+00:00,10.579405414970363,220.21459073822658,2.3297394337114765,0,
2024-01-01 02:47:00+00:00,10.421888151090275,219.45876935889325,2.287174748034303,0,
2024-01-01 02:48:00+00:00,10.265877560783036,220.47812197850402,2.263401405062709,0,
2024-01-01 02:49:00+00:00,10.307102890486892,222.38175865263077,2.292111667400089,0,
2024-01-01 02:50:00+00:00,10.129354638160361,221.25986466508073,2.2412196363839696,0,
2024-01-01 02:51:00+00:00,10.466068416736155,219.34654487964048,2.2956959456850043,0,
2024-01-01 02:52:00+00:00,10.202203963595814,220.1113054634167,2.2456204330311187,0,
2024-01-01 02:53:00+00:00,9.977465902780128,223.3313195055481,2.2282806253895004,0,
2024-01-01 02:54:00+00:00,9.968211287572824,221.49858449548702,2.2079446901493167,0,
2024-01-01 02:55:00+00:00,10.409810097869903,220.30362379369612,2.2933188875649497,0,
2024-01-01 02:56:00+00:00,10.838198427907427,222.28075675479784,2.409122948413923,0,
2024-01-01 02:57:00+00:00,10.418901960295212,218.91381951344883,2.2808416232643847,0,
2024-01-01 02:58:00+00:00,10.341742431540146,220.65781156918572,2.281986252755838,0,
2024-01-01 02:59:00+00:00,10.469507183460564,223.75124337197664,2.3425652497911424,0,
2024-01-01 03:00:00+00:00,10.781981166544304,221.30709870616977,2.3861289702724835,0,
2024-01-01 03:01:00+00:00,10.462412518372638,223.2417007220691,2.335646764257374,0,
2024-01-01 03:02:00+00:00,10.279732475401113,219.83248090949633,2.2598190931533444,0,
2024-01-01 03:03:00+00:00,10.741305818436725,219.0475935794536,2.352857191429548,0,
2024-01-01 03:04:00+00:00,10.544450313174003,222.32043543326355,2.3442467850292568,0,
2024-01-01 03:05:00+00:00,10.882949902316728,216.34336638274144,2.354454018041928,0,
2024-01-01 03:06:00+00:00,10.483588637296673,220.3603804118447,2.310167580195987,0,
2024-01-01 03:07:00+00:00,10.067668207868413,222.06175270323013,2.2356440478738477,0,
2024-01-01 03:08:00+00:00,10.030947110269302,221.1250238734268,2.2180934192313813,0,
2024-01-01 03:09:00+00:00,10.94305447538637,215.79499949922484,2.361456435035992,0,
2024-01-01 03:10:00+00:00,10.971252242303736,217.30800987900383,2.3841409906555833,0,
2024-01-01 03:11:00+00:00,10.406668328827024,219.77123023954283,2.2870863013212026,0,
2024-01-01 03:12:00+00:00,10.351934531371015,220.94973142555426,2.2872571544413467,0,
2024-01-01 03:13:00+00:00,10.91168565025988,221.02826017615973,2.411790894866109,0,
2024-01-01 03:14:00+00:00,10.147495224696986,219.9876722386764,2.2323238535341745,0,
2024-01-01 03:15:00+00:00,10.21754225411978,221.46047997710144,2.2627818117836815,0,
2024-01-01 03:16:00+00:00,10.685304624464699,220.87379020617814,2.360103731913121,0,
2024-01-01 03:17:00+00:00,10.380266003243547,219.7427788058864,2.280988496297009,0,
2024-01-01 03:18:00+00:00,10.503446594014296,221.07520049130738,2.3220515616214503,0,
2024-01-01 03:19:00+00:00,10.462280490437974,218.70506546837177,2.288153739609706,0,
2024-01-01 03:20:00+00:00,10.618910454844722,221.27364194426866,2.3496849898235617,0,
2024-01-01 03:21:00+00:00,10.946201835320789,218.3061946511726,2.389623668552563,0,
2024-01-01 03:22:00+00:00,10.557446324557338,220.97489282374912,2.3329305700615417,0,
2024-01-01 03:23:00+00:00,10.729760387255201,220.92571084698437,2.37047994077217,0,
2024-01-01 03:24:00+00:00,9.927829269420842,219.40225230366045,2.1781881021971365,0,
2024-01-01 03:25:00+00:00,10.53456171579083,221.26990040328582,2.3309814216453044,0,
2024-01-01 03:26:00+00:00,10.302498610674723,223.0853965534527,2.2983369880537663,0,
2024-01-01 03:27:00+00:00,10.196108280415496,217.95997102115797,2.22234346532795,0,
2024-01-01 03:28:00+00:00,10.304584979329219,221.90839572662034,2.2866739213915763,0,
2024-01-01 03:29:00+00:00,10.47406606491053,222.17298687595004,2.327054542377201,0,
2024-01-01 03:30:00+00:00,10.855340117215729,219.58548060261455,2.383675076743658,0,
2024-01-01 03:31:00+00:00,10.188911579143845,221.60180323762933,2.2578811789670374,0,
2024-01-01 03:32:00+00:00,10.602272597729467,219.490854768497,2.327101874964254,0,
2024-01-01 03:33:00+00:00,10.45407972399244,222.51240593114852,2.326162431181595,0,
2024-01-01 03:34:00+00:00,10.507269611376561,214.52209756531053,2.2540415167167454,0,
2024-01-01 03:35:00+00:00,10.912633387784489,222.8897783278489,2.432314436776367,0,
2024-01-01 03:36:00+00:00,10.779468619851073,217.77544367422834,2.3475035612604893,0,
2024-01-01 03:37:00+00:00,11.02547475089201,220.17993989970645,2.427588368017134,0,
2024-01-01 03:38:00+00:00,10.584118259520569,218.37209933447912,2.3112761239358997,0,
2024-01-01 03:39:00+00:00,10.427895072603887,222.99302040716293,2.3253478187289125,0,
2024-01-01 03:40:00+00:00,10.575721285542173,219.54188289680212,2.3218137640197174,0,
2024-01-01 03:41:00+00:00,10.721822157772051,218.9157912878715,2.3471761817165024,0,
2024-01-01 03:42:00+00:00,10.7082323666595,222.24035728009966,2.3798013870047345,0,
2024-01-01 03:43:00+00:00,10.336124158874066,221.46427431520644,2.2890822360769185,0,
2024-01-01 03:44:00+00:00,10.694760652955905,219.33273050693685,2.3457110561309698,0,
2024-01-01 03:45:00+00:00,10.742248205826112,218.017621569608,2.3419994041445977,0,
2024-01-01 03:46:00+00:00,11.435180690722165,217.74751080966703,2.4899821310635204,0,
2024-01-01 03:47:00+00:00,11.249143353929181,222.55013836900557,2.5034984099497186,0,
2024-01-01 03:48:00+00:00,10.436261108987338,220.83785941857582,2.304721563642096,0,
2024-01-01 03:49:00+00:00,10.612155836029313,220.3468214420121,2.3383548071163576,0,
2024-01-01 03:50:00+00:00,10.265467495291366,220.98445985607248,2.2685087896170315,0,
2024-01-01 03:51:00+00:00,10.533409698371786,216.10269119105735,2.2762981832361264,0,
2024-01-01 03:52:00+00:00,10.811417400167704,219.35094814555328,2.3714946575241185,0,
2024-01-01 03:53:00+00:00,11.084598406221179,219.40406261411619,2.432005922770884,0,
2024-01-01 03:54:00+00:00,10.510215848435216,221.9627725250583,2.3328766495554887,0,
2024-01-01 03:55:00+00:00,10.538787941169067,217.06181862167293,2.287568476578314,0,
2024-01-01 03:56:00+00:00,10.096928166098076,222.10729820377594,2.2426014351296497,0,
2024-01-01 03:57:00+00:00,10.69839016394156,223.58884568490456,2.39204070744243,0,
2024-01-01 03:58:00+00:00,10.434532679828553,216.5618183140553,2.259721370401104,0,
2024-01-01 03:59:00+00:00,10.600484171680643,220.03330662817595,2.3324595841545324,0,
2024-01-01 04:00:00+00:00,10.502308631279902,220.9986832654661,2.3209963787603978,0,
2024-01-01 04:01:00+00:00,10.743130766829896,221.74611704174447,2.3822475324162284,0,
2024-01-01 04:02:00+00:00,10.250125422897801,215.67093689968087,2.2106541532956063,0,
2024-01-01 04:03:00+00:00,10.343356448086613,220.67523418149116,2.2825226064041497,0,
2024-01-01 04:04:00+00:00,11.428261846377024,219.56251502047147,2.5092179133030363,0,
2024-01-01 04:05:00+00:00,10.409270174671812,219.4334476649587,2.2841420421042624,0,
2024-01-01 04:06:00+00:00,10.47246199266989,224.13810765020648,2.3472778134757397,0,
2024-01-01 04:07:00+00:00,11.358563858458847,219.56888032863074,2.4939871485430607,0,
2024-01-01 04:08:00+00:00,11.684993436923722,220.89971133782873,2.5812116772008733,0,
2024-01-01 04:09:00+00:00,10.467978072047789,219.75933686246526,2.30043591940405,0,
2024-01-01 04:10:00+00:00,10.71493937257238,220.48245503959632,2.3624561384651903,0,
2024-01-01 04:11:00+00:00,10.933837884282894,221.10527451729695,2.4175292269319906,0,
2024-01-01 04:12:00+00:00,11.355928768396534,221.78667912901298,2.5185937299682895,0,
2024-01-01 04:13:00+00:00,10.547201640601617,218.44605766625267,2.3039946178004556,0,
2024-01-01 04:14:00+00:00,10.775605668778793,220.30525274258574,2.3739225303147515,0,
2024-01-01 04:15:00+00:00,11.088311459679087,220.375924756897,2.4435968919192774,0,
2024-01-01 04:16:00+00:00,10.991452015956575,216.7039186500375,2.381890723511644,0,
2024-01-01 04:17:00+00:00,10.754078158147633,218.0926747733877,2.3453856702324845,0,
2024-01-01 04:18:00+00:00,10.832671591991872,221.7818470689323,2.402489914363109,0,
2024-01-01 04:19:00+00:00,10.466233893480993,219.07673982936262,2.2929083996753925,0,
2024-01-01 04:20:00+00:00,10.813125257245604,225.22400526311702,2.4353753798486273,0,
2024-01-01 04:21:00+00:00,10.81052640476825,221.92614060360478,2.399138402903581,0,
2024-01-01 04:22:00+00:00,10.965949354066323,220.90369624520943,2.4224187451510173,0,
2024-01-01 04:23:00+00:00,10.735546358304601,223.02079391737794,2.394250071965908,0,
2024-01-01 04:24:00+00:00,11.049442556242635,221.54544653632178,2.4479536851002113,0,
2024-01-01 04:25:00+00:00,11.21762249660679,220.3684602603243,2.472010197358813,0,
2024-01-01 04:26:00+00:00,10.96625351519626,217.1716687496507,2.3815595758268953,0,
2024-01-01 04:27:00+00:00,11.030958756608461,221.33067489460507,2.4414895463347044,0,
2024-01-01 04:28:00+00:00,10.947175644923583,222.79342733999454,2.4389587816254403,0,
2024-01-01 04:29:00+00:00,10.937041592424286,218.81425778469088,2.393180638406614,0,
2024-01-01 04:30:00+00:00,10.726326063589141,216.3479496046898,2.3206186506488544,0,
2024-01-01 04:31:00+00:00,11.04350885474845,217.86142546821026,2.4059545812662995,0,
2024-01-01 04:32:00+00:00,10.925131540995169,223.51806640272292,2.441964277238641,0,
2024-01-01 04:33:00+00:00,11.5880147374972,220.16039866907698,2.551221944390523,0,
2024-01-01 04:34:00+00:00,11.437807158342647,222.91953608417666,2.5497106655580177,0,
2024-01-01 04:35:00+00:00,11.08728075319963,220.03808939575976,2.4396240735284267,0,
2024-01-01 04:36:00+00:00,10.74832532008548,219.00695475189616,2.3539579970346205,0,
2024-01-01 04:37:00+00:00,10.649224271478232,224.2691890973334,2.388292891880064,0,
2024-01-01 04:38:00+00:00,11.345985302498947,219.25676405751523,2.4876840224700474,0,
2024-01-01 04:39:00+00:00,11.07315130004945,219.5018616944577,2.4305773251852587,0,
2024-01-01 04:40:00+00:00,11.144043021017483,220.9212106927599,2.4619554762153837,0,
2024-01-01 04:41:00+00:00,10.482286962205826,219.41980008482238,2.3000213096789426,0,
2024-01-01 04:42:00+00:00,11.289546291223424,221.55634229491355,2.5012705824525687,0,
2024-01-01 04:43:00+00:00,11.15328200630971,220.8918702223485,2.4636693214910186,0,
2024-01-01 04:44:00+00:00,10.689456966829761,220.9710532849461,2.362060565004477,0,
2024-01-01 04:45:00+00:00,10.886748046151459,218.76671262159473,2.381658081196124,0,
2024-01-01 04:46:00+00:00,11.11292895467101,216.67520078789696,2.407896112594975,0,
2024-01-01 04:47:00+00:00,11.055151066533371,218.33562439401655,2.4137333108817414,0,
2024-01-01 04:48:00+00:00,10.957345773690832,218.511993730516,2.394311471003827,0,
2024-01-01 04:49:00+00:00,11.019525560337796,220.58526339261786,2.4307449481887975,0,
2024-01-01 04:50:00+00:00,10.98054248783867,218.369833826536,2.3978192383945487,0,
2024-01-01 04:51:00+00:00,11.10745680510976,217.06940154576188,2.4110890013805757,0,
2024-01-01 04:52:00+00:00,11.50867662372917,217.7068105678688,2.5055172816090665,0,
2024-01-01 04:53:00+00:00,10.302761050738512,220.7752326633409,2.2745944680516015,0,
2024-01-01 04:54:00+00:00,11.007221566469095,221.37483647845852,2.436721874359258,0,
2024-01-01 04:55:00+00:00,11.136736887561238,218.98672125899168,2.438797496531103,0,
2024-01-01 04:56:00+00:00,11.178076266936184,219.19985676814906,2.450232716655858,0,
2024-01-01 04:57:00+00:00,10.983186939221206,221.22795296524106,2.4297879635984785,0,
2024-01-01 04:58:00+00:00,10.573216298447411,220.3309753738379,2.329607059875478,0,
2024-01-01 04:59:00+00:00,11.204091215268889,222.37214416875636,2.49147778700167,0,
2024-01-01 05:00:00+00:00,11.62934553028846,219.68468017356588,2.554789053449308,0,
2024-01-01 05:01:00+00:00,10.656418041027203,218.337123748993,2.326691664544758,0,
2024-01-01 05:02:00+00:00,11.381148905437476,222.1728221489171,2.528581971618103,0,
2024-01-01 05:03:00+00:00,11.028854957493165,219.37741053499204,2.4194816417408602,0,
2024-01-01 05:04:00+00:00,11.11441517010101,218.4224970901999,2.4276383151506615,0,
2024-01-01 05:05:00+00:00,10.822330738546611,221.78563046279194,2.4002374459254128,0,
2024-01-01 05:06:00+00:00,11.043239068748461,222.89849514494392,2.461521369949884,0,
2024-01-01 05:07:00+00:00,11.538952680782973,220.36649195712553,2.5427985231234134,0,
2024-01-01 05:08:00+00:00,11.32908695267078,217.99143139763416,2.4696438812409647,0,
2024-01-01 05:09:00+00:00,11.679322577876011,223.06956480316728,2.6053014046426073,0,
2024-01-01 05:10:00+00:00,11.518178960428912,220.75344095454054,2.542677639044875,0,
2024-01-01 05:11:00+00:00,11.301995219160704,220.43947429610387,2.4914058846088647,0,
